,CHUNK_CANDIDATE_ID,CHUNK_FINISH,CHUNK_ID,CHUNK_LEN,CHUNK_START
21857,215,33,4813,27,6
21858,215,33,4813,27,6
21859,594,34,4814,1,33
21860,8,9,4815,9,0
21861,8,9,4815,9,0
21862,8,9,4815,9,0
21863,8,9,4815,9,0
21864,8,9,4815,9,0
21865,8,9,4815,9,0
21866,8,9,4815,9,0
21867,8,9,4815,9,0
21868,8,9,4815,9,0
21869,270,10,4816,1,9
21870,295,11,4817,1,10
21871,319,12,4818,1,11
21872,345,16,4819,4,12
21873,345,16,4819,4,12
21874,345,16,4819,4,12
21875,345,16,4819,4,12
21876,428,21,4820,5,16
21877,428,21,4820,5,16
21878,428,21,4820,5,16
21879,428,21,4820,5,16
21880,428,21,4820,5,16
21881,508,26,4821,5,21
21882,508,26,4821,5,21
21883,508,26,4821,5,21
21884,508,26,4821,5,21
21885,508,26,4821,5,21
21886,566,34,4822,8,26
21887,566,34,4822,8,26
21888,566,34,4822,8,26
21889,566,34,4822,8,26
21890,566,34,4822,8,26
21891,566,34,4822,8,26
21892,566,34,4822,8,26
21893,566,34,4822,8,26
21894,23,24,4823,24,0
21895,23,24,4823,24,0
21896,23,24,4823,24,0
21897,23,24,4823,24,0
21898,23,24,4823,24,0
21899,23,24,4823,24,0
21900,23,24,4823,24,0
21901,23,24,4823,24,0
21902,23,24,4823,24,0
21903,23,24,4823,24,0
21904,23,24,4823,24,0
21905,23,24,4823,24,0
21906,23,24,4823,24,0
21907,23,24,4823,24,0
21908,23,24,4823,24,0
21909,23,24,4823,24,0
21910,23,24,4823,24,0
21911,23,24,4823,24,0
21912,23,24,4823,24,0
21913,23,24,4823,24,0
21914,23,24,4823,24,0
21915,23,24,4823,24,0
21916,23,24,4823,24,0
21917,23,24,4823,24,0
21918,540,25,4824,1,24
21919,550,26,4825,1,25
21920,561,29,4826,3,26
21921,561,29,4826,3,26
21922,561,29,4826,3,26
21923,580,30,4827,1,29
21924,587,33,4828,3,30
21925,587,33,4828,3,30
21926,587,33,4828,3,30
21927,594,34,4829,1,33
21928,0,1,4830,1,0
21929,17,6,4831,5,1
21930,17,6,4831,5,1
21931,17,6,4831,5,1
21932,17,6,4831,5,1
21933,17,6,4831,5,1
21934,63,7,4832,1,6
21935,70,8,4833,1,7
21936,80,13,4834,5,8
21937,80,13,4834,5,8
21938,80,13,4834,5,8
21939,80,13,4834,5,8
21940,80,13,4834,5,8
21941,0,1,4835,1,0
21942,17,6,4836,5,1
21943,17,6,4836,5,1
21944,17,6,4836,5,1
21945,17,6,4836,5,1
21946,17,6,4836,5,1
21947,65,9,4837,3,6
21948,65,9,4837,3,6
21949,65,9,4837,3,6
21950,81,10,4838,1,9
21951,86,12,4839,2,10
21952,86,12,4839,2,10
21953,90,13,4840,1,12
21954,0,1,4841,1,0
21955,18,3,4842,2,1
21956,18,3,4842,2,1
21957,61,17,4843,14,3
21958,61,17,4843,14,3
21959,61,17,4843,14,3
21960,61,17,4843,14,3
21961,61,17,4843,14,3
21962,61,17,4843,14,3
21963,61,17,4843,14,3
21964,61,17,4843,14,3
21965,61,17,4843,14,3
21966,61,17,4843,14,3
21967,61,17,4843,14,3
21968,61,17,4843,14,3
21969,61,17,4843,14,3
21970,61,17,4843,14,3
21971,5,6,4844,6,0
21972,5,6,4844,6,0
21973,5,6,4844,6,0
21974,5,6,4844,6,0
21975,5,6,4844,6,0
21976,5,6,4844,6,0
21977,87,7,4845,1,6
21978,102,12,4846,5,7
21979,102,12,4846,5,7
21980,102,12,4846,5,7
21981,102,12,4846,5,7
21982,102,12,4846,5,7
21983,142,17,4847,5,12
21984,142,17,4847,5,12
21985,142,17,4847,5,12
21986,142,17,4847,5,12
21987,142,17,4847,5,12
21988,11,12,4848,12,0
21989,11,12,4848,12,0
21990,11,12,4848,12,0
21991,11,12,4848,12,0
21992,11,12,4848,12,0
21993,11,12,4848,12,0
21994,11,12,4848,12,0
21995,11,12,4848,12,0
21996,11,12,4848,12,0
21997,11,12,4848,12,0
21998,11,12,4848,12,0
21999,11,12,4848,12,0
22000,139,14,4849,2,12
22001,139,14,4849,2,12
22002,147,15,4850,1,14
22003,150,16,4851,1,15
22004,152,17,4852,1,16
22005,4,5,4853,5,0
22006,4,5,4853,5,0
22007,4,5,4853,5,0
22008,4,5,4853,5,0
22009,4,5,4853,5,0
22010,50,6,4854,1,5
22011,61,11,4855,5,6
22012,61,11,4855,5,6
22013,61,11,4855,5,6
22014,61,11,4855,5,6
22015,61,11,4855,5,6
22016,77,12,4856,1,11
22017,3,4,4857,4,0
22018,3,4,4857,4,0
22019,3,4,4857,4,0
22020,3,4,4857,4,0
22021,59,6,4858,2,4
22022,59,6,4858,2,4
22023,81,7,4859,1,6
22024,91,8,4860,1,7
22025,106,15,4861,7,8
22026,106,15,4861,7,8
22027,106,15,4861,7,8
22028,106,15,4861,7,8
22029,106,15,4861,7,8
22030,106,15,4861,7,8
22031,106,15,4861,7,8
22032,135,16,4862,1,15
22033,0,1,4863,1,0
22034,28,8,4864,7,1
22035,28,8,4864,7,1
22036,28,8,4864,7,1
22037,28,8,4864,7,1
22038,28,8,4864,7,1
22039,28,8,4864,7,1
22040,28,8,4864,7,1
22041,161,22,4865,14,8
22042,161,22,4865,14,8
22043,161,22,4865,14,8
22044,161,22,4865,14,8
22045,161,22,4865,14,8
22046,161,22,4865,14,8
22047,161,22,4865,14,8
22048,161,22,4865,14,8
22049,161,22,4865,14,8
22050,161,22,4865,14,8
22051,161,22,4865,14,8
22052,161,22,4865,14,8
22053,161,22,4865,14,8
22054,161,22,4865,14,8
22055,3,4,4866,4,0
22056,3,4,4866,4,0
22057,3,4,4866,4,0
22058,3,4,4866,4,0
22059,82,5,4867,1,4
22060,100,6,4868,1,5
22061,117,7,4869,1,6
22062,133,8,4870,1,7
22063,161,22,4871,14,8
22064,161,22,4871,14,8
22065,161,22,4871,14,8
22066,161,22,4871,14,8
22067,161,22,4871,14,8
22068,161,22,4871,14,8
22069,161,22,4871,14,8
22070,161,22,4871,14,8
22071,161,22,4871,14,8
22072,161,22,4871,14,8
22073,161,22,4871,14,8
22074,161,22,4871,14,8
22075,161,22,4871,14,8
22076,161,22,4871,14,8
22077,7,8,4872,8,0
22078,7,8,4872,8,0
22079,7,8,4872,8,0
22080,7,8,4872,8,0
22081,7,8,4872,8,0
22082,7,8,4872,8,0
22083,7,8,4872,8,0
22084,7,8,4872,8,0
22085,148,9,4873,1,8
22086,162,10,4874,1,9
22087,175,11,4875,1,10
22088,192,17,4876,6,11
22089,192,17,4876,6,11
22090,192,17,4876,6,11
22091,192,17,4876,6,11
22092,192,17,4876,6,11
22093,192,17,4876,6,11
22094,242,22,4877,5,17
22095,242,22,4877,5,17
22096,242,22,4877,5,17
22097,242,22,4877,5,17
22098,242,22,4877,5,17
22099,11,12,4878,12,0
22100,11,12,4878,12,0
22101,11,12,4878,12,0
22102,11,12,4878,12,0
22103,11,12,4878,12,0
22104,11,12,4878,12,0
22105,11,12,4878,12,0
22106,11,12,4878,12,0
22107,11,12,4878,12,0
22108,11,12,4878,12,0
22109,11,12,4878,12,0
22110,11,12,4878,12,0
22111,198,13,4879,1,12
22112,210,16,4880,3,13
22113,210,16,4880,3,13
22114,210,16,4880,3,13
22115,237,22,4881,6,16
22116,237,22,4881,6,16
22117,237,22,4881,6,16
22118,237,22,4881,6,16
22119,237,22,4881,6,16
22120,237,22,4881,6,16
22121,3,4,4882,4,0
22122,3,4,4882,4,0
22123,3,4,4882,4,0
22124,3,4,4882,4,0
22125,46,5,4883,1,4
22126,55,6,4884,1,5
22127,68,12,4885,6,6
22128,68,12,4885,6,6
22129,68,12,4885,6,6
22130,68,12,4885,6,6
22131,68,12,4885,6,6
22132,68,12,4885,6,6
22133,90,13,4886,1,12
22134,6,7,4887,7,0
22135,6,7,4887,7,0
22136,6,7,4887,7,0
22137,6,7,4887,7,0
22138,6,7,4887,7,0
22139,6,7,4887,7,0
22140,6,7,4887,7,0
22141,71,9,4888,2,7
22142,71,9,4888,2,7
22143,81,10,4889,1,9
22144,85,11,4890,1,10
22145,88,12,4891,1,11
22146,90,13,4892,1,12
22147,0,1,4893,1,0
22148,9,5,4894,4,1
22149,9,5,4894,4,1
22150,9,5,4894,4,1
22151,9,5,4894,4,1
22152,20,6,4895,1,5
22153,2,3,4896,3,0
22154,2,3,4896,3,0
22155,2,3,4896,3,0
22156,45,4,4897,1,3
22157,68,15,4898,11,4
22158,68,15,4898,11,4
22159,68,15,4898,11,4
22160,68,15,4898,11,4
22161,68,15,4898,11,4
22162,68,15,4898,11,4
22163,68,15,4898,11,4
22164,68,15,4898,11,4
22165,68,15,4898,11,4
22166,68,15,4898,11,4
22167,68,15,4898,11,4
22168,135,16,4899,1,15
22169,0,1,4900,1,0
22170,6,3,4901,2,1
22171,6,3,4901,2,1
22172,13,5,4902,2,3
22173,13,5,4902,2,3
22174,0,1,4903,1,0
22175,7,2,4904,1,1
22176,13,3,4905,1,2
22177,19,5,4906,2,3
22178,19,5,4906,2,3
22179,26,7,4907,2,5
22180,26,7,4907,2,5
22181,0,1,4908,1,0
22182,15,6,4909,5,1
22183,15,6,4909,5,1
22184,15,6,4909,5,1
22185,15,6,4909,5,1
22186,15,6,4909,5,1
22187,51,7,4910,1,6
22188,58,10,4911,3,7
22189,58,10,4911,3,7
22190,58,10,4911,3,7
22191,65,11,4912,1,10
22192,0,1,4913,1,0
22193,6,2,4914,1,1
22194,11,3,4915,1,2
22195,15,4,4916,1,3
22196,19,6,4917,2,4
22197,19,6,4917,2,4
22198,0,1,4918,1,0
22199,6,2,4919,1,1
22200,11,3,4920,1,2
22201,15,4,4921,1,3
22202,19,6,4922,2,4
22203,19,6,4922,2,4
22204,0,1,4923,1,0
22205,8,2,4924,1,1
22206,15,3,4925,1,2
22207,21,4,4926,1,3
22208,26,5,4927,1,4
22209,30,6,4928,1,5
22210,34,8,4929,2,6
22211,34,8,4929,2,6
22212,0,1,4930,1,0
22213,9,2,4931,1,1
22214,17,3,4932,1,2
22215,27,7,4933,4,3
22216,27,7,4933,4,3
22217,27,7,4933,4,3
22218,27,7,4933,4,3
22219,43,9,4934,2,7
22220,43,9,4934,2,7
22221,3,4,4935,4,0
22222,3,4,4935,4,0
22223,3,4,4935,4,0
22224,3,4,4935,4,0
22225,30,5,4936,1,4
22226,35,6,4937,1,5
22227,39,7,4938,1,6
22228,43,9,4939,2,7
22229,43,9,4939,2,7
22230,0,1,4940,1,0
22231,6,2,4941,1,1
22232,13,5,4942,3,2
22233,13,5,4942,3,2
22234,13,5,4942,3,2
22235,20,6,4943,1,5
22236,4,5,4944,5,0
22237,4,5,4944,5,0
22238,4,5,4944,5,0
22239,4,5,4944,5,0
22240,4,5,4944,5,0
22241,35,6,4945,1,5
22242,40,8,4946,2,6
22243,40,8,4946,2,6
22244,44,9,4947,1,8
22245,0,1,4948,1,0
22246,14,6,4949,5,1
22247,14,6,4949,5,1
22248,14,6,4949,5,1
22249,14,6,4949,5,1
22250,14,6,4949,5,1
22251,45,7,4950,1,6
22252,49,8,4951,1,7
22253,52,9,4952,1,8
22254,54,10,4953,1,9
22255,9,10,4954,10,0
22256,9,10,4954,10,0
22257,9,10,4954,10,0
22258,9,10,4954,10,0
22259,9,10,4954,10,0
22260,9,10,4954,10,0
22261,9,10,4954,10,0
22262,9,10,4954,10,0
22263,9,10,4954,10,0
22264,9,10,4954,10,0
22265,116,12,4955,2,10
22266,116,12,4955,2,10
22267,126,13,4956,1,12
22268,131,15,4957,2,13
22269,131,15,4957,2,13
22270,135,16,4958,1,15
22271,0,1,4959,1,0
22272,7,4,4960,3,1
22273,7,4,4960,3,1
22274,7,4,4960,3,1
22275,14,5,4961,1,4
22276,0,1,4962,1,0
22277,12,2,4963,1,1
22278,23,3,4964,1,2
22279,36,7,4965,4,3
22280,36,7,4965,4,3
22281,36,7,4965,4,3
22282,36,7,4965,4,3
22283,67,12,4966,5,7
22284,67,12,4966,5,7
22285,67,12,4966,5,7
22286,67,12,4966,5,7
22287,67,12,4966,5,7
22288,7,8,4967,8,0
22289,7,8,4967,8,0
22290,7,8,4967,8,0
22291,7,8,4967,8,0
22292,7,8,4967,8,0
22293,7,8,4967,8,0
22294,7,8,4967,8,0
22295,7,8,4967,8,0
22296,68,9,4968,1,8
22297,73,11,4969,2,9
22298,73,11,4969,2,9
22299,77,12,4970,1,11
22300,1,2,4971,2,0
22301,1,2,4971,2,0
22302,21,5,4972,3,2
22303,21,5,4972,3,2
22304,21,5,4972,3,2
22305,40,6,4973,1,5
22306,47,9,4974,3,6
22307,47,9,4974,3,6
22308,47,9,4974,3,6
22309,54,10,4975,1,9
22310,2,3,4976,3,0
22311,2,3,4976,3,0
22312,2,3,4976,3,0
22313,84,4,4977,1,3
22314,110,5,4978,1,4
22315,135,6,4979,1,5
22316,180,28,4980,22,6
22317,180,28,4980,22,6
22318,180,28,4980,22,6
22319,180,28,4980,22,6
22320,180,28,4980,22,6
22321,180,28,4980,22,6
22322,180,28,4980,22,6
22323,180,28,4980,22,6
22324,180,28,4980,22,6
22325,180,28,4980,22,6
22326,180,28,4980,22,6
22327,180,28,4980,22,6
22328,180,28,4980,22,6
22329,180,28,4980,22,6
22330,180,28,4980,22,6
22331,180,28,4980,22,6
22332,180,28,4980,22,6
22333,180,28,4980,22,6
22334,180,28,4980,22,6
22335,180,28,4980,22,6
22336,180,28,4980,22,6
22337,180,28,4980,22,6
22338,434,29,4981,1,28
22339,0,1,4982,1,0
22340,10,2,4983,1,1
22341,25,9,4984,7,2
22342,25,9,4984,7,2
22343,25,9,4984,7,2
22344,25,9,4984,7,2
22345,25,9,4984,7,2
22346,25,9,4984,7,2
22347,25,9,4984,7,2
22348,54,10,4985,1,9
22349,2,3,4986,3,0
22350,2,3,4986,3,0
22351,2,3,4986,3,0
22352,27,4,4987,1,3
22353,34,5,4988,1,4
22354,40,6,4989,1,5
22355,47,9,4990,3,6
22356,47,9,4990,3,6
22357,47,9,4990,3,6
22358,54,10,4991,1,9
22359,4,5,4992,5,0
22360,4,5,4992,5,0
22361,4,5,4992,5,0
22362,4,5,4992,5,0
22363,4,5,4992,5,0
22364,105,6,4993,1,5
22365,128,12,4994,6,6
22366,128,12,4994,6,6
22367,128,12,4994,6,6
22368,128,12,4994,6,6
22369,128,12,4994,6,6
22370,128,12,4994,6,6
22371,210,13,4995,1,12
22372,225,18,4996,5,13
22373,225,18,4996,5,13
22374,225,18,4996,5,13
22375,225,18,4996,5,13
22376,225,18,4996,5,13
22377,265,23,4997,5,18
22378,265,23,4997,5,18
22379,265,23,4997,5,18
22380,265,23,4997,5,18
22381,265,23,4997,5,18
22382,4,5,4998,5,0
22383,4,5,4998,5,0
22384,4,5,4998,5,0
22385,4,5,4998,5,0
22386,4,5,4998,5,0
22387,118,19,4999,14,5
22388,118,19,4999,14,5
22389,118,19,4999,14,5
22390,118,19,4999,14,5
22391,118,19,4999,14,5
22392,118,19,4999,14,5
22393,118,19,4999,14,5
22394,118,19,4999,14,5
22395,118,19,4999,14,5
22396,118,19,4999,14,5
22397,118,19,4999,14,5
22398,118,19,4999,14,5
22399,118,19,4999,14,5
22400,118,19,4999,14,5
22401,266,20,5000,1,19
22402,271,22,5001,2,20
22403,271,22,5001,2,20
22404,275,23,5002,1,22
22405,0,1,5003,1,0
22406,9,2,5004,1,1
22407,18,4,5005,2,2
22408,18,4,5005,2,2
22409,33,8,5006,4,4
22410,33,8,5006,4,4
22411,33,8,5006,4,4
22412,33,8,5006,4,4
22413,44,9,5007,1,8
22414,1,2,5008,2,0
22415,1,2,5008,2,0
22416,27,3,5009,1,2
22417,40,5,5010,2,3
22418,40,5,5010,2,3
22419,61,7,5011,2,5
22420,61,7,5011,2,5
22421,77,8,5012,1,7
22422,88,13,5013,5,8
22423,88,13,5013,5,8
22424,88,13,5013,5,8
22425,88,13,5013,5,8
22426,88,13,5013,5,8
22427,104,14,5014,1,13
22428,8,9,5015,9,0
22429,8,9,5015,9,0
22430,8,9,5015,9,0
22431,8,9,5015,9,0
22432,8,9,5015,9,0
22433,8,9,5015,9,0
22434,8,9,5015,9,0
22435,8,9,5015,9,0
22436,8,9,5015,9,0
22437,90,10,5016,1,9
22438,95,11,5017,1,10
22439,100,13,5018,2,11
22440,100,13,5018,2,11
22441,104,14,5019,1,13
22442,0,1,5020,1,0
22443,15,3,5021,2,1
22444,15,3,5021,2,1
22445,39,4,5022,1,3
22446,50,5,5023,1,4
22447,60,6,5024,1,5
22448,69,7,5025,1,6
22449,78,9,5026,2,7
22450,78,9,5026,2,7
22451,94,14,5027,5,9
22452,94,14,5027,5,9
22453,94,14,5027,5,9
22454,94,14,5027,5,9
22455,94,14,5027,5,9
22456,8,9,5028,9,0
22457,8,9,5028,9,0
22458,8,9,5028,9,0
22459,8,9,5028,9,0
22460,8,9,5028,9,0
22461,8,9,5028,9,0
22462,8,9,5028,9,0
22463,8,9,5028,9,0
22464,8,9,5028,9,0
22465,91,11,5029,2,9
22466,91,11,5029,2,9
22467,99,12,5030,1,11
22468,102,13,5031,1,12
22469,104,14,5032,1,13
22470,1,2,5033,2,0
22471,1,2,5033,2,0
22472,47,3,5034,1,2
22473,76,11,5035,8,3
22474,76,11,5035,8,3
22475,76,11,5035,8,3
22476,76,11,5035,8,3
22477,76,11,5035,8,3
22478,76,11,5035,8,3
22479,76,11,5035,8,3
22480,76,11,5035,8,3
22481,209,12,5036,1,11
22482,222,13,5037,1,12
22483,243,23,5038,10,13
22484,243,23,5038,10,13
22485,243,23,5038,10,13
22486,243,23,5038,10,13
22487,243,23,5038,10,13
22488,243,23,5038,10,13
22489,243,23,5038,10,13
22490,243,23,5038,10,13
22491,243,23,5038,10,13
22492,243,23,5038,10,13
22493,299,24,5039,1,23
22494,10,11,5040,11,0
22495,10,11,5040,11,0
22496,10,11,5040,11,0
22497,10,11,5040,11,0
22498,10,11,5040,11,0
22499,10,11,5040,11,0
22500,10,11,5040,11,0
22501,10,11,5040,11,0
22502,10,11,5040,11,0
22503,10,11,5040,11,0
22504,10,11,5040,11,0
22505,165,12,5041,1,11
22506,174,13,5042,1,12
22507,187,19,5043,6,13
22508,187,19,5043,6,13
22509,187,19,5043,6,13
22510,187,19,5043,6,13
22511,187,19,5043,6,13
22512,187,19,5043,6,13
22513,209,20,5044,1,19
22514,0,1,5045,1,0
22515,28,2,5046,1,1
22516,55,3,5047,1,2
22517,81,4,5048,1,3
22518,107,6,5049,2,4
22519,107,6,5049,2,4
22520,155,9,5050,3,6
22521,155,9,5050,3,6
22522,155,9,5050,3,6
22523,234,28,5051,19,9
22524,234,28,5051,19,9
22525,234,28,5051,19,9
22526,234,28,5051,19,9
22527,234,28,5051,19,9
22528,234,28,5051,19,9
22529,234,28,5051,19,9
22530,234,28,5051,19,9
22531,234,28,5051,19,9
22532,234,28,5051,19,9
22533,234,28,5051,19,9
22534,234,28,5051,19,9
22535,234,28,5051,19,9
22536,234,28,5051,19,9
22537,234,28,5051,19,9
22538,234,28,5051,19,9
22539,234,28,5051,19,9
22540,234,28,5051,19,9
22541,234,28,5051,19,9
22542,8,9,5052,9,0
22543,8,9,5052,9,0
22544,8,9,5052,9,0
22545,8,9,5052,9,0
22546,8,9,5052,9,0
22547,8,9,5052,9,0
22548,8,9,5052,9,0
22549,8,9,5052,9,0
22550,8,9,5052,9,0
22551,219,13,5053,4,9
22552,219,13,5053,4,9
22553,219,13,5053,4,9
22554,219,13,5053,4,9
22555,286,14,5054,1,13
22556,301,15,5055,1,14
22557,326,27,5056,12,15
22558,326,27,5056,12,15
22559,326,27,5056,12,15
22560,326,27,5056,12,15
22561,326,27,5056,12,15
22562,326,27,5056,12,15
22563,326,27,5056,12,15
22564,326,27,5056,12,15
22565,326,27,5056,12,15
22566,326,27,5056,12,15
22567,326,27,5056,12,15
22568,326,27,5056,12,15
22569,405,28,5057,1,27
22570,17,18,5058,18,0
22571,17,18,5058,18,0
22572,17,18,5058,18,0
22573,17,18,5058,18,0
22574,17,18,5058,18,0
22575,17,18,5058,18,0
22576,17,18,5058,18,0
22577,17,18,5058,18,0
22578,17,18,5058,18,0
22579,17,18,5058,18,0
22580,17,18,5058,18,0
22581,17,18,5058,18,0
22582,17,18,5058,18,0
22583,17,18,5058,18,0
22584,17,18,5058,18,0
22585,17,18,5058,18,0
22586,17,18,5058,18,0
22587,17,18,5058,18,0
22588,351,19,5059,1,18
22589,361,20,5060,1,19
22590,376,27,5061,7,20
22591,376,27,5061,7,20
22592,376,27,5061,7,20
22593,376,27,5061,7,20
22594,376,27,5061,7,20
22595,376,27,5061,7,20
22596,376,27,5061,7,20
22597,405,28,5062,1,27
22598,17,18,5063,18,0
22599,17,18,5063,18,0
22600,17,18,5063,18,0
22601,17,18,5063,18,0
22602,17,18,5063,18,0
22603,17,18,5063,18,0
22604,17,18,5063,18,0
22605,17,18,5063,18,0
22606,17,18,5063,18,0
22607,17,18,5063,18,0
22608,17,18,5063,18,0
22609,17,18,5063,18,0
22610,17,18,5063,18,0
22611,17,18,5063,18,0
22612,17,18,5063,18,0
22613,17,18,5063,18,0
22614,17,18,5063,18,0
22615,17,18,5063,18,0
22616,351,19,5064,1,18
22617,362,21,5065,2,19
22618,362,21,5065,2,19
22619,378,22,5066,1,21
22620,385,23,5067,1,22
22621,394,27,5068,4,23
22622,394,27,5068,4,23
22623,394,27,5068,4,23
22624,394,27,5068,4,23
22625,405,28,5069,1,27
22626,12,13,5070,13,0
22627,12,13,5070,13,0
22628,12,13,5070,13,0
22629,12,13,5070,13,0
22630,12,13,5070,13,0
22631,12,13,5070,13,0
22632,12,13,5070,13,0
22633,12,13,5070,13,0
22634,12,13,5070,13,0
22635,12,13,5070,13,0
22636,12,13,5070,13,0
22637,12,13,5070,13,0
22638,12,13,5070,13,0
22639,702,14,5071,1,13
22640,749,15,5072,1,14
22641,797,18,5073,3,15
22642,797,18,5073,3,15
22643,797,18,5073,3,15
22644,968,60,5074,42,18
22645,968,60,5074,42,18
22646,968,60,5074,42,18
22647,968,60,5074,42,18
22648,968,60,5074,42,18
22649,968,60,5074,42,18
22650,968,60,5074,42,18
22651,968,60,5074,42,18
22652,968,60,5074,42,18
22653,968,60,5074,42,18
22654,968,60,5074,42,18
22655,968,60,5074,42,18
22656,968,60,5074,42,18
22657,968,60,5074,42,18
22658,968,60,5074,42,18
22659,968,60,5074,42,18
22660,968,60,5074,42,18
22661,968,60,5074,42,18
22662,968,60,5074,42,18
22663,968,60,5074,42,18
22664,968,60,5074,42,18
22665,968,60,5074,42,18
22666,968,60,5074,42,18
22667,968,60,5074,42,18
22668,968,60,5074,42,18
22669,968,60,5074,42,18
22670,968,60,5074,42,18
22671,968,60,5074,42,18
22672,968,60,5074,42,18
22673,968,60,5074,42,18
22674,968,60,5074,42,18
22675,968,60,5074,42,18
22676,968,60,5074,42,18
22677,968,60,5074,42,18
22678,968,60,5074,42,18
22679,968,60,5074,42,18
22680,968,60,5074,42,18
22681,968,60,5074,42,18
22682,968,60,5074,42,18
22683,968,60,5074,42,18
22684,968,60,5074,42,18
22685,968,60,5074,42,18
22686,6,7,5075,7,0
22687,6,7,5075,7,0
22688,6,7,5075,7,0
22689,6,7,5075,7,0
22690,6,7,5075,7,0
22691,6,7,5075,7,0
22692,6,7,5075,7,0
22693,410,19,5076,12,7
22694,410,19,5076,12,7
22695,410,19,5076,12,7
22696,410,19,5076,12,7
22697,410,19,5076,12,7
22698,410,19,5076,12,7
22699,410,19,5076,12,7
22700,410,19,5076,12,7
22701,410,19,5076,12,7
22702,410,19,5076,12,7
22703,410,19,5076,12,7
22704,410,19,5076,12,7
22705,969,20,5077,1,19
22706,1048,59,5078,39,20
22707,1048,59,5078,39,20
22708,1048,59,5078,39,20
22709,1048,59,5078,39,20
22710,1048,59,5078,39,20
22711,1048,59,5078,39,20
22712,1048,59,5078,39,20
22713,1048,59,5078,39,20
22714,1048,59,5078,39,20
22715,1048,59,5078,39,20
22716,1048,59,5078,39,20
22717,1048,59,5078,39,20
22718,1048,59,5078,39,20
22719,1048,59,5078,39,20
22720,1048,59,5078,39,20
22721,1048,59,5078,39,20
22722,1048,59,5078,39,20
22723,1048,59,5078,39,20
22724,1048,59,5078,39,20
22725,1048,59,5078,39,20
22726,1048,59,5078,39,20
22727,1048,59,5078,39,20
22728,1048,59,5078,39,20
22729,1048,59,5078,39,20
22730,1048,59,5078,39,20
22731,1048,59,5078,39,20
22732,1048,59,5078,39,20
22733,1048,59,5078,39,20
22734,1048,59,5078,39,20
22735,1048,59,5078,39,20
22736,1048,59,5078,39,20
22737,1048,59,5078,39,20
22738,1048,59,5078,39,20
22739,1048,59,5078,39,20
22740,1048,59,5078,39,20
22741,1048,59,5078,39,20
22742,1048,59,5078,39,20
22743,1048,59,5078,39,20
22744,1048,59,5078,39,20
22745,1829,60,5079,1,59
22746,1,2,5080,2,0
22747,1,2,5080,2,0
22748,43,3,5081,1,2
22749,63,4,5082,1,3
22750,82,5,5083,1,4
22751,101,7,5084,2,5
22752,101,7,5084,2,5
22753,147,22,5085,15,7
22754,147,22,5085,15,7
22755,147,22,5085,15,7
22756,147,22,5085,15,7
22757,147,22,5085,15,7
22758,147,22,5085,15,7
22759,147,22,5085,15,7
22760,147,22,5085,15,7
22761,147,22,5085,15,7
22762,147,22,5085,15,7
22763,147,22,5085,15,7
22764,147,22,5085,15,7
22765,147,22,5085,15,7
22766,147,22,5085,15,7
22767,147,22,5085,15,7
22768,1,2,5086,2,0
22769,1,2,5086,2,0
22770,49,9,5087,7,2
22771,49,9,5087,7,2
22772,49,9,5087,7,2
22773,49,9,5087,7,2
22774,49,9,5087,7,2
22775,49,9,5087,7,2
22776,49,9,5087,7,2
22777,162,10,5088,1,9
22778,185,21,5089,11,10
22779,185,21,5089,11,10
22780,185,21,5089,11,10
22781,185,21,5089,11,10
22782,185,21,5089,11,10
22783,185,21,5089,11,10
22784,185,21,5089,11,10
22785,185,21,5089,11,10
22786,185,21,5089,11,10
22787,185,21,5089,11,10
22788,185,21,5089,11,10
22789,252,22,5090,1,21
22790,11,12,5091,12,0
22791,11,12,5091,12,0
22792,11,12,5091,12,0
22793,11,12,5091,12,0
22794,11,12,5091,12,0
22795,11,12,5091,12,0
22796,11,12,5091,12,0
22797,11,12,5091,12,0
22798,11,12,5091,12,0
22799,11,12,5091,12,0
22800,11,12,5091,12,0
22801,11,12,5091,12,0
22802,198,13,5092,1,12
22803,208,14,5093,1,13
22804,218,16,5094,2,14
22805,218,16,5094,2,14
22806,232,17,5095,1,16
22807,241,21,5096,4,17
22808,241,21,5096,4,17
22809,241,21,5096,4,17
22810,241,21,5096,4,17
22811,252,22,5097,1,21
22812,2,3,5098,3,0
22813,2,3,5098,3,0
22814,2,3,5098,3,0
22815,108,4,5099,1,3
22816,173,36,5100,32,4
22817,173,36,5100,32,4
22818,173,36,5100,32,4
22819,173,36,5100,32,4
22820,173,36,5100,32,4
22821,173,36,5100,32,4
22822,173,36,5100,32,4
22823,173,36,5100,32,4
22824,173,36,5100,32,4
22825,173,36,5100,32,4
22826,173,36,5100,32,4
22827,173,36,5100,32,4
22828,173,36,5100,32,4
22829,173,36,5100,32,4
22830,173,36,5100,32,4
22831,173,36,5100,32,4
22832,173,36,5100,32,4
22833,173,36,5100,32,4
22834,173,36,5100,32,4
22835,173,36,5100,32,4
22836,173,36,5100,32,4
22837,173,36,5100,32,4
22838,173,36,5100,32,4
22839,173,36,5100,32,4
22840,173,36,5100,32,4
22841,173,36,5100,32,4
22842,173,36,5100,32,4
22843,173,36,5100,32,4
22844,173,36,5100,32,4
22845,173,36,5100,32,4
22846,173,36,5100,32,4
22847,173,36,5100,32,4
22848,702,37,5101,1,36
22849,11,12,5102,12,0
